user,review,rating
Yuniar Zidan Shakila Nayyara,"Kebantu banget dalam segala hal.aq hapus aplikasi lain2 hanya gojek di hati.tapi kenapa sih makin ksini gojek makin kayak ga butuh penumpang??? Tiap pagi anak2 saya sekolah ta' psenin gojek, selalu dapetnya 10menitan *seringnya. tolong dong jgn lempar jauh2 .kalo begini terus saya download aplikasi lain2 aja lah! Terus masalah titik, coba yah itu jgn ada kt2 titik di pesan instan! Krn titik suka bergeser dikit2..sesuai jaringan per detik itu.padahal itu alamat ga berubah samsek dari taunan lalu",3
Agung Bagus,"Masukan buat aplikasi Gojek terutama Gofood , saya sering Order pesana layanan Express tapi kadang datang tdk sesuai harapan tepat waktu, jadi ini merugikan Customer , knpa tdk ada Refund ke saldo seandai nya tdk sesuai waktu pesan Express , kadang telat 10 - 30 menit tapi tetap dikenakan biaya express , makasih",5
Toko Ela,Parah kadang saat masuk gampang udah benar beberapa hari kasus sama seperti semula susah untuk verifikasi wajah tolong lah developer yang terhormat buat pelanggan nyaman bukan seperti ini saat verifikasi wajah di persulit udah buat laporan katanya udah di perbaiki shilakan masuk udah masuk masih gagal terus tolong bantu akun saya agar bisa bisa transfer uang ke bank seperti semula Terimakasih 🙏,1
Dion Rama Putra,aplikasinya bagus bagus aja sih sebenarnya ya. Cuman iklannya cukup menggangu apalagi pas buka aplikasi lain eh malah ikaln ini yang muncul tolong ya di perbaiki lagi,3
Nabella Mlna,"Apk nya bagus, mungkin yang harus di perbaiki hanya sikap sebagian driver yang kadang buat customer gedek, sebelah nya ok sih.",4
desi aryanti,"sayaa baru ajaa menggunakan nya untuk order makanan, sayaa memesan 2 menu makanan di resto, dan pesanan nya sudah sampe, masaaa ke order lagi pesanan yg sama dan total harga yang sama dengan pesanan yg awal, padahal saya pas terima orderan yang pertama engga buka hp lagi jd otomatis saya engga memesan lagi yang sama jg,trs di daftar chat gojek pun jg engga ada chat gojek dari abng"" yg ngater pertamaaaa, jd di daftar chat gojek saya cuma adaaa chat masuk saya dengan abng"" yg ngater ke duaa......",3
Octavia Suci Ramanda,KECEWA SIHHH!! udh pesen gofood dgn bayar lebih (express) tp malah ttp lamaaaaaa bahkan telatt sampe pesanan dtg 1 jam lebih. Pahadal jarak dari tempat jualannya gak jauhhhhhh ga sampe 3km heduhhhhhhh gimana sih kecewaaaaaaaaaa,1
Michael Lie,Saya melakukan penarikan udah lebih dari 6 hari dana saya belum masuk setelah di telfn csnya malah disuruh email udah di email tapi ga ada balasan bagaimana pihak gojek tolong di baca yaa kalo masalah kecil aja ga bisa di tanggapin pelanggan bisa beralih,5
Septian Widi,Kadang-kadang ada driver mau menjemput tapi berhenti di tengah jalan gak bisa dihubungi. Sering banget ngasih driver yang jaraknya jauh. Lebih parah lagi estimasi waktu jauh dari kenyataan. Aslinya 15 menit dibilang cumab3 menit,3
Nabila Gusti,"gojek sekarang mtrnya kadang ga sesuai dengan yg dia pake dan yg dia daftar di aplikasi l, kadang ada mtr yg maaf kurang layak buat dipake tapi tetap dipake buat narik, bukannya saat pendaftaran ada minimal tahun kendaraan ya",1
Dendrid Setiyanti,"Akhir2 ini kenapa saya tidak bisa menulis ulasan saat membeli makanan? Saya tidak bisa mengganti metode pembayaran dari tunai ke gopay....? Kalau kirim makanan ke orang / kasih bingkisan gak mungkin saya suruh bayar sendiri kan... tolong di tambahkan menu ganti metode pembayarannya. Terimakasih 14/01/25 Saya baru top up untuk pembelian gofood tersebut di atas, saya belum menggunakan untuk transaksi tiba2 pagi ini terpotong 43k pembayaran google image future, padahal saya tidak menggunakannya",3
Neng Farida,"Tolong lah untuk biaya aplkikasinya kira² aja,, kasian driver nya... terus kadang suka pada gak mau nganter kalo jarak nya jauh karena potongan aplikasinya gede.. padahal kan customer bayar nya sesuai..",4
Efembina Sipayung,"Aplikasi ini memang sangat membantu,tapi tolong untuk driver gojek atau gocarnya dikasih tauu supaya dalam keadaaan ready menjemput penumpang,bukan jadi penumpang yang menunggu yang ganti baju dululah,yang antar penumpang dululah,jadi yang semestinya saya nyampe ontime jadi telat ke lokasi tujuan. Kan jadinya kesal",4
Bali Luwih,"pada apk gojek pelanggan notif chat tidak muncul (yg biasanya warna merah muncul di pojok kanan atas chat) kemudian pesan gojek lama betul pedahal sekitar saya pesan ada driver malah yg jauh dapetnya,",1
bluee,"Akhir akhir ini selalu error. Berapa kali saya buka app buat pesan gofood, menu di tokonya ga semua tampil, sebagian besar layar putih, kalau saya tungguin lama baru muncul menu lainnya, itu pun kalau saya klik, ga muncul muncul pop up buat ngeliat lebih jelas menu yg saya klik td, terus keranjang makanan saya jg kadang hilang, jd pas mau dicheck out, harus keluar dulu, lalu masuk lagi buat munculin",1
Raafi Rizaldi,"sudah dua kali nunggu gak dapet driver, ga ada kepastian juga dari gojek, total nunggu 1 jam 50 menit an ga dapet apa"" beda sama sebelah. waktu dulu saya juga sering dapet kendala kayak gini, makanya saya pindah aja ke platform sebelah.",1
Syahrial Prio,Aplikasi go-jek terlalu kaku jadi tolong diperbaiki lagi dari segi pelayanan maupun aplikasi itu sendiri karena saya lupa memencet tombol back ketika akan memberi bintang kepada driver mungkin driver merasa kecewa itu saja terima kasih,2
Aditya Wanda Refnaldy,Saya kasih bintang satu dulu ya perbaiki sistem gak bisa kendala transfer ke mandiri sering gagal tf gua tidak mau lagi pakai app ini,1
Bondan Kurnia Siwi,"Apk sering banget eror pdhl udh update, udah pake data sama wifi kok bisa ""yah internetnya mati"" ????? Ini gak cuma di satu hp masalahnya. Tolong lah yg bener jangan eror terus!!!!!!!!",1
SAFITRI NURFADILLAH,"Drivernya bagus, ramah, dan cepat. cuma hampir 5 hari saya ga pakai karena tidak bisa masuk akun karena alasan jaringan pdhl jaringan saya lancar. Gojek tolong perbaiki aplikasinya yah. Terimakasih",4
Zohan Wahyudi,"Pesan gofood jarak cma 5 menit dari toko, tiba2 liat ternyata ad anter ketmpt lain jdi jarak'ny 15-20 menit... Kasian drivernya anter dari ujung ke ujung, dan makanan saya terlambat datang sudah dingin... Seharusnya klo double antaran, jdi yg searah jgan dari ujung ke ujung... (Saya order pake reguler pengantaran bukan hemat)",1
Ikhwan Mardian,"Tiap pesan gofood, orderan lama banget di proses. Seperti di gantung dulu, biar lama. Jarak cm 500m aja, bisa setengah jam lebih. Cuma minuman seduh, yg 5menit jadi. Resto pun sedang sepi. Tp durasi orderan setengah jam 5.. 👎👎👎",1
Bilva Herdian,"Aplikasi disaat jam sibuk dan saat hujan suka mengalami gangguan, drivernya dapat yang jauh, lalu tiba tiba ketika sudah dekat mencari driver baru",1
Achmad Wildan,"Apk sama sekali tidak melindungi konsumen, hati2 dg pemesanan remote (bukan Anda penerimanya), dr pengalaman saya, apk ini melindungi mitranya, tapi tidak melindungi hak konsumen, chat dg customer service nya pun melalui mesin, bukan manusia aktif, kita tidak bisa berinteraksi langsung dg mereka, saya sangat kecewa, ga akan lagi pesan remote dr gojek",1
alvin nahdah,"Saya pesan gofood, nunggu sejam keterangannya masih dicariin driver dan gak bisa dibatalkan, posisi lagi capek dan lapar banget karena puasa, eh ujung2nya gak bisa, dibatalin dari aplikasi. Kesel banget serius, maksimal 20 menit lah kalau gak dapat driver buat makanan tuh. Sejam loh ini.",1
F2racing exhaust chanel,"Buat manajemen gojek, percuma banget kasih promo atau discount atau potongan harga, percuma banget bersaing dengan potongan harga karna dampak bagi kami pemakai aplikasi tidak puas malah lebih dapat pelayanan yang sangat buruk, saya termasuk pengguna aktif gojek bahkan untuk paylather saya sangat tinggi, kami rela membayar lebih bahkan tidak masalah dengan catatan pelayanan bagus, percuma potongan discount atau promo, uang tips kami lebih besar dari potongan2 itu semua",1
16 Margareta Ade Ratih N.,"sering pesen gofood dan pada telat semua makanannya. padahal di notanya ada biaya biar makanannya ga telat (& ini udah dari sistemnya, jadi gabisa dihapus), tapi nyatanya semua makanan yang saya pesen telat.",2
Fadhel_02 M,"Saya pesan GO-FOOD berulang kali tetapi estimasi waktu yg diberikan tidak berjalan Ditambah susah mencari driver dan di cancel terus, padahal sdh nunggu lebih dr satu jam tapi estimasi waktu tidak berubah Benar benar membuat Coustemer jera!!",1
Iyan (Abdul Wahid),"Bener bener lama,lambat,sering di cancel, terutama saat dalan keadaan genting seperti ibu saya sedang sakit. Sudah order yang katanya ""cepat dan dekat"" sama saja lambatnya, ujung-ujungnya belain mesen taxi manual",3
Indah Sri Rezeky Sinurat,"Udah bertahun make ini apk ga pernah ngerasa ga worth it, tapi kemaren kek ngerasa apes banget, pesan gofood dari jam 2 pagi trus sampe jam 9 ga ada diantar sama sekali lalu tiba-tiba pesanan sudah terselesaikan, jujur aja kecewa berat, bukan masalah kehilangan uang yang ga seberapa tapi kek jadi ga mau percaya lagi sama aplikasi nya.",1
Kenan Kumoro,"Ngecewain bgt servis dari CS gojek ini, saya salah tempat pesan GoFood dan niat mengcancel, hanya saja terlalu ribet urusannya untuk sekadar mengcancel pesanan dan servis dari gojek ini sangat tidak membantu dan dari CS nya pun sangat sangat tidak bisa komunikatif🙏 saya harap dri kritik saya ini bisa dievaluasi lagi untuk fitur cancel pesanannya karena ini sangat merugikan pihak pembeli misalkan terjadi kesalahan pesan dan tidak bisa dicancel, apalagi gabisa dikomunikasikan dengan baik 😂",1
Dyah Putri,Mesen makan. Sampai 1 jam lebih gk dpt driver. Pesen lagi sama sejam gk dpt driver. Ini bisa gak di ubah waktunya.. maximal 15 sampai 20 menit gitu. Kalau gk dpt driver langsung batal pesanan. Capek banget udah kelaperan lagi. Bikin emosi,1
Diah Yuniantari,"Skrg Gojek kurang bagus, aplgi semenjak kalau pesan GoFood langsung masuk ke restoran. Makanannya lama disajikan pdhl saya tau restoran itu tinggal mengambil saja tanpa memasak karena semua sudah siap, belum lagi susah cari drivernya dan ujung²nya di cancel. Saya selalu nunggu makanan 1 atau 2 jam pdhl resto sangat dekat dr rumah. Saran saya, lebih baik sistem GoFood dikembalikan seperti dulu, driver yg jalan ke resto dan pesan sendiri daripada lgsg ke restonya karena resto kdg² lemot atau lupa",2
Kresnadr03,"Ini idenya siapa sih buat nyari driver berdasarkan estimasi? Udah nunggu sejam malah dibatalin gara-gara gak dapat driver. Customer nunggu lama, resto juga udah mau jadi malah cancel. Harusnya kek dulu lah, begitu pesan langsung cari driver, biar pasti.",2
anisa alfia,GO-JEK nya amannn Tapi kalau musim hujan kayak gini cari gocar susah banget ga mungkin juga kan kehujanan toh pakai mobil.. Kalo GO-FOOD sekarang ga kayak dulu... pesan makanan di daerah yang tidak jauh dari alamat tujuan ongkirnya mahal banget _- Biaya layanannya juga banyak_-,3
Hexa Gram,"Tulisan nya 30 menit lagi, ini udah 2 jam ane ga sampe sampe makanan ane , gimana sih ni aplikasi ga konsekuen sama tulisan yang tertera di aplikasi , sya kira 30 menit makanan udah sampe, gatau nya udah hampir 2 jam makanan ga nyampe nyampe gimana coba pertanggung jawabannya dari pihak gojek ... hmmmm...",1
Cinta Fitria,"kemarin saya pesen gojek, yg pertama cancel krna ktanya driver nya lgi tmbal ban, saya pake pembayaran mbanking bri, begitu di cancel uang nya ga langsung ke refund, langsung saya pesen ke 2 kali nya trnyata sm juga minta cancel krna posisi saya kejauhan, tp 2 2 nya uangnya gada yg di refund sm skali, mana 1 kali booking 75.000, rugi 150.000 aku, sampe hari ini uang nya gada balik lagi, kesel bgt, kecewa!!",3
Sayyida Nafisa Permana,"Aplikasi yang berguna banget!! Suka gojek karena banyak voucher+pernah ketemu bapak nya temen aku, mungking buat pemilihan rute sama abang kurir nya jangan terlalu lama sama jangan malah muter kali yaaa, soalnya pas aku mau ke kantor walikota jakarta barat malah di ajak muter padahal bisa lewat rute yang lebih deket",4
Ni Made Dwi Rosiana Dewi,"Beberapa kali melakukan pemesanan Gofood, dan selalu lama menunggu untuk mendapatkan driver. Padahal kondisi cuaca tidak hujan dan pemesanan sekitar jam set 6 sore. Dan ketika melakukan pembatalan, agak sulit karna hanya chat dengan sistem. Setelah mencoba kurang lebih 30 menit, berulangkali melakukan laporan baru diproses pembatalan. Padahal pesan dengan Gofood agar mempermudah, malah jadi menyusahkan. Waktu menunggu terbuang, belum lagi untuk melalukan pembatalan berulangkali membutuhkan waktu",1
Syifa Nabila A,"Pesen gojek tapi drivernya ndak ada konfirmasi sama sekali sampai 5 menit. Aku cancel, nyari lagi driver kurang lebih 7 menit ndak dapet dapet, aku cancel lagi malah tarifnya naik. Dapet lagi alasan ban bocor dan customer harus cancel lagi dan TARIF NAIK LAGI 10RB jadi total kenaikan 20RB. Tolong ya dibenahi, dikasih opsi alasan yang tidak merugikan customer, sudah menunggu lama-lama malah harga naiknya ngawur. Iya kalau lokasi deket, lokasi jauh, harga mahal malah naik.",2
Muhamad Irfan Nurdiansyah,"Udah ke 3 kalinya saya order malaj double, ujungnya saya kasihan kl cancel dan 22nya jalan. Segera perbaiki. Jika terjadi ke 4 kalinya saya gak akan gunakan gojek dan gopay lagi. Saya alihkan seluruhnnya ke aplikasi lain",1
Achmad Jalil,"Sejauh pemakaian selama ini, saya hampir tidak pernah mendapatkan pengalaman buruk kecuali 1-2 kasus driver beralasan kejauhan dan minta saya cancel, mohon pertahankan kepuasan, tetap kasih promo bagi konsumen tanpa merugikan mitra..",5
Rina Savitri,"aku kasih segini yaa, kecewa bnget fitur sekarang untuk yang gojek PLUS nya udah langganan cuman mau buat dpet voucher gofood malah gak bisaaa gak ada resto yang tandanya plus tuh. Kemudian untuk voucher juga biasanya min.30rb kok sekarang min.100k semua, jdi gk bisa nih pakai gofood sesering dlu kecewa",1
Ninda,Segala cara pembayaran dilakuin otomatis biar bs langganan terus ya? wkwk 2bln langganan goplus gaada benefitnya sama sekali. Cuma buang2 uang aja.,1
Hati Pangestu,"Sering sekali gofood terlambat. Ketika diaplikasi pesanan sudah di proses dan driver akan dicarikan setelah makanan tsb siap, padahal pada kenyataannya pesanan tidak disiapkan oleh resto sebelum driver datang, ini sudah sering sekali.",2
Bayu Cakrabuana,"Aplikator Potongan kepada driver terlalu tinggi, saya sebagi caustemer menjadi kasihan kepada driver, karena potongan yg terlalu tinggi sebagai caustemer mendapatkan dampaknya,pelayanan yg harus optimal menjadi standar, Untuk aplikator masa kalian mau menghancurkan brand image yg sudah kuat dibentuk menjadi hancur akibat potongan yg terlalu tinggi, pikir kan kesejahteraan driver menjadi ujung tombak pendapatan aplikator.",3
Wartono Wartono,"Kalau untuk pesanan gofood terlalu lama menunggu, kadang makanan sudah siap tapi driver belum di tentukan oleh aplikasi GO-JEK, efeknya makanan sampai dingin jadi gak enak lagi untuk dimakan. Belum lagi kalau driver dabel order beda arah tambah lama nunggu makanan, seharusnya setiap satu pesanan satu driver jangan dabel order pendapatan juga gak seberapa untuk driver tapi potongan ongkir tetap sama kasihan drivernya",1
Galuh Ayu Praba Devvi,"Seharus nya, antara driver, pembeli dan resto selalu terhubung.. jika ada kendala, lokasi resto yg tdk diketahui, driver bisa konfirmasi ke resto . Jangan hanya sepihak komunikasi nya . Mohon ditingkatkan lagi aplikasi nya",1
Budi Septian,"Ga jelas parah, oke saya ngerti kondisi hujan gerimis saya ngorder gosend dan saya mau bayar mau berapapun karena penting. Malah terus menerus naik tanpa bisa di order, ngaco parah malesin udah tau penting, gabisa diandalkan nih aplikasi.",1
IMDDumaAP,"Sistem aplikasinya gajelas, ada jalan utama yang lebih cepet jaraknya cuma 3km dri lokasi yang dituju malah milih jalan alternatif yang lebih jauh 6km",1
Daniel Ahmad,"app konyol pesan go food ambil yang bukan mode hemat sama aja lamanya sama yang mode hemat.Yang bikin sakit hatinya lagi udah nunggu 1 jam tiba"" di batalin sama gojek minimal kalau restonya gak jelas di cancel aja langsung,udah laper nunggu makanannya",1
12_Murniati .M A2,"Saran aja agar menyediakan fitur keranjang di gofood, susah kalau setiap mau bandingin harga toko satu dengan yang lain tapi harus bolak balik buka toko dan makannya harus dicari ulang.",3
Rizky Achmad Putra,"buset dah, orderan susah banget, ini saya narik setiap hari, apa lagi yang jarang"" mungkin bakalan gak di kasih sama sekali... Tolong pihak aplikasi, untuk di cek aplikasinya, kasian kan kalo yang sudah berkeluarga, yang bergantung sama aplikasi ini, pasti banyak driver yang kecewa...",1
Danar Kiswara,"Yg dikasi promo cuma pengguna kartu kredit, pake paylater padahal tagihan udah dilunasi masih ga bisa dipake udah sebulan lebih dengan alasan yg ga jelas sampe kapan diblokirnya, nanya ke customer service tiba² laporan ditutup dengan jawaban yg ga jelas pula penyelesaiannya, aplikasi taik!!",1
mega silalahi,Sering terjadi sistem eror dan merugikan costumer. Sering terkendala sinyal nya tidak baik padahal sinyal menggunakan aplikasi lain berjalan lancar.,1
Agung Gustiana,Sangat mengecewakan. Sistem go food sangat buruk. Saya memesan makanan di aplikasi resto konfirmasi. Entah itu beneran resto yang konfirmasi apa otomatis dari sistem gofood. Pesanan tersebut dalam proses sampai 1.5 jam lamanya dan baru batal otomatis. Ketika di cek resto sdah tutup. Siapakah yang konfirmasi order? Dan ketika pesanan sudah dikonfirmasi otomatis pesanan tidak bisa dibatalkan. Menunggu pesanan sampai lapar tanpa kejelasan 1.5 jam sungguh pengalaman buruk. Mending uninstall aja.,1
bondan nurcahyo,"Bintang 3 ajalah, gak tega kasi 1 bintang. Aplikasi bagus. Yg sering sy pakai gojek dan gofood doang. Gocar sementara blacklist, mending cari taksi yg sdh punya nama besar, waktu jemput dan kenyamanan lbh bagus meski harga lbh mahal dikit drpd gocar",3
Nai,"Ganti dong sistem go food nya yg driver ambil pesanan setelah makanan jadi , gila aja berkali kali pesan tidak sesuai estimasi nya , selalu terlambat dari estimasi waktunya , terbukti kalo resto masak setelah driver datang , percuma donk saya pesan yang pengiriman ekspress kalau datengnya juga lamaaaaaa",1
Rahmat widianto,Chat bantuan sangat tidak membantu. Estimasi waktu tidak berubah saat pesanan gofood telat. Saat chat CS jawabannya driver sudah dijalan padahal status pembelian tidak berubah. Tidak bisa menjelaskan alasan pembatalan.,1
Ketut Sutena Yasa,"Driver sulit dicari pada mager semua, ongkir terlalu mahal juga. Kenapa ga sistem lama aja dipakai driver sendiri yg cari langganan. bukan warung/toko yg cari driver.",2
iwan rock,Ga pernah telat bayar gopaylater udah sering kena review trs diblokir tapi ga selama sekarang udah 1 bulan di hold ga bisa dipakai buat transaksi gojek/tokopedia suruh cek secara berkala yg jawab komputer dulu masih bisa email skrng via aplikasi yg ga ada solusinya..payah..,1
Hasan J.k,Begitu lama mendapatkan driver Terlalu lama untuk pesanan Kita memerlukan waktu satu jam untuk makan Dan terkadang tidak bisa di cancel mohon di perbaiki Tidak bisa melayani dgn baik Tidak ada solusi dri cs servisnya,1
Winmei lia,"Psn makanan sllu telat pdhl pke express, trs uang express nya ga di kembalikan lgi? Pdhl telat nya lama bgt, prcma pke express, mau cancel juga gabisa, hrus nunggu lama lagi, mohon diperbaiki lgi utk pembatalan pesanan krn ud nunggu sejam lebih gbs di batalin juga Ditulisnya dalam smpai *misalnya* 30 menit,tp stlh 20 mnt buka apk nya lgi malah ga berubah ttp 30 mnt",1
Sabrina Amelia,"kenapa sih aneh banget, awalnya saya mau beli makanan terus dapat promo pengguna baru, tapi belum sempat pesan promonya hilang gitu aja. Yang jelas dong, mana saya sudah isi saldo gopay lagi, mau di ambil lagi harus gopay plus males bgt.",1
Ketut Suteja,"Tolonglah utk yg bikin aplikasi itu gofood klo emg gak dapet2 driver kasilah customer batalin lebih awal biar bisa ganti aplikasi yg lain, jangan ngibul bilang makanan udh disiapin terus gak bisa dibatalin, yg taunya pas nelp resto bilangnya makanan blm dibikin krn blm dapet driver. Update: Halah jawaban gak guna, udh dicoba yg ada cuma artikel tok. Udah lah ambil motor cuz langsung ke warung...",1
jovi 46,"Halo saran ini kenapa sekarang ga bisa pesan lain tempat kalau bisa Jangan di bikin automatis dong alamat awal kalau tujuan gpp jadi mau pesanin orang lain dari alamat yang berbeda selain lokasi ga bisa, sudah ketik berulang² tetap aja dari lokasi automatis",2
Rudi AM,"Mohon diperbaiki app ketika batal pesan gotrans, tiket keretanya masih menggantung, jadi ketika pesan ulang ada 2 tiket yang berlaku (pelanggan dirugikan) karena tiket dua-duanya tetap harus dibayar",5
Sarasa Otista,APK TOLOL!!! ngebug terus. Tolong dong perfoma nya di benerin. Padahal kita pake apk ini untuk kerja. Tapi ngehabisin banyak waktu. Cuma gara-gara gabisa Mesen,1
Rakha Fathan K,aplikasi eror ongkir naik turun padahal jarak antar rumah hanya 1-3 km malah ongkirnya pas naik bisa jadi ongkir jarak 10km ++ kadang turun normal tapi bisa jadi jebakan,1
Syaiful Prayudi,"Tolong ya waktu di resto itu jngn kelamaan untuk mencari drever nya, Belom tentu di kerjakan sama resto nya. Kan lebih jadi nunggu lama beri yg terbaik.1 lagi tolong untuk biyaya maknan itu jngn besar x potongan nya. Dari maknan dapet dari drver dapet,jngn serakah x biyaya potongan itu.Gak perlu promo,asal kan sesuai kan ongkos terbaik dan harga makanan sesuai yg harga di resto pasti mangkin rame peminatnya.Harga resto 20 ribu resto buat 23 sampi 25 ribu itu biyaya potongan nya gede banget🤔",1
Intan Kartika,"Sering salah paham sama supir go send khususnya mobil. Pdahal sudah saya ksih descripsi nama barang, dan berat. Ujung""nya di cancel. Tolong diperbaiki sistemnya. Biar supir tdk salah paham sma custumer.",2
Monte Mon,"Jeleknya terlalu banyak biaya admin nya sehingga ongkirnya sudah mahal malah makin jd sangat mahal,tidak ada diskon promo. Sangat di sayangkn ,padahal saya suka sering pakai apps ini gojek. Udah tunggu 1 jam ampe restoran nya TUTUP ,bangkek tenan. Sekarang nunggu lg 1 jam ,sialan.",1
Musa,"Aplikasi ini keren banget, sih! Gampang dipake dan tampilannya juga oke. Fitur-fiturnya bermanfaat banget buat aku. Pokoknya, aku suka banget deh sama aplikasi ini. Rekomendasiin ke teman-teman, ah!",5
Citra Wijaya,"Tolong dong sistem aplikasinya diperbaiki,, nyariin drivernya jgn jauh2, gila aja padahal yg deket lokasi puluhan tp malah nyangkutnya sama driver yg jaraknya juauuuuuhhhh, nunggunya kelamaan, kasian juga drivernya kejauhan jemputnya",1
purnomo,"rating untuk pelanggan itu fungsinya buat apa? hanya karena gk kasih uang tip saya sebagai pelanggan dikasih rating buruk sama rider. imbasnya sekarang kalau pesan gofood susah dapat rider. jadi goodbye gojek, saya sudah gk mau lagi pakai aplikasi ini",1
Nofanty Evelin,"makin lama makin muahaalll bangetttt ongkirnya lebih gede daripada makanan, ada promo tapi ada juga biaya penanganan biaya aplikasi biaya parkir ga sekalian biaya hidup, jadi promonya pasti cuma kepotong dikitt bahkan kadang ga nyampe 10rb karena kepotong duluan sama biaya biaya ga masuk akal",1
fauzyah gunawan,Entah ada masalah apa kenapa tiba-tiba gopay later ku d blokir padahal saya sudah 5 thn memakai pay later .. Pembayaran selalu tepat waktu... Terima kasih yg go jek telah membantu saya selama ini semoga kedepannya gojek makin sukses,2
Rezki Delfitra Adha,"Voucher hilang dalam sekejap setelah mengisi saldo gopay, yang tadinya saya hanya membayar 31k menjadi 56k, gaada kejelasannya sama sekali, untung belum di pesan jika sudah ya rugi.",1
muna nurinsani,"Sangat kecewa dengan pelayanan gocar, sudah berulang ulang (tidak hanya satu kali) bahkan lbih dr 3 kali setiap memesan, sangat sulit mendapatkan driver, driver menolak dg alasan yg tidak masuk akal. Yg paling parah dua jam menunggu, hanya di oper oper driver 1 dg yg lain. Sampai sy hampir ketinggalan tiket. Cukup muak, pelayanan yg buruk, driver ogah2 an ga niat semua. Mending ke app lain, driver tdk pernah menolak pesanan. Tidak mengecewakan customer. Sekian, sy uninstall gojek",1
Aquasetup Aquascape Equipment,"sering bilang TIDAK ADA KONEKSI INTERNET, PADAHAL PAKAI WIFI DAN HP SEBELAH LANCAR BGT dan yang paling parah DITEMPATMU LAGI RAMAI JADI ADA PERUBAHAN HARGA, sudah di OKE (gak masalah perubahan harga) BOLAK BALIK PAGE APLIKASINYA KE PAGE SEBELUMNYA, KONFIRMASI LAGI PERUBAHAN HARGA. UDAH DI BILANG OKE YA OKE.. NI MUTER MUTER2 GAK JELAS BUANG2 WAKTU.",1
Mur Dianti,Kenapa si gojek saya sudah bayar tepat waktu gopayletternya tapi kenapa di blokir dan saya sudah sesuai pemakaian kemampuan saya sebulan hanya 200-400rb padahal limit saya 13jt saya sudah bayar tepat waktu terus malah sebelum jatuh tempo saya bayar,1
Irna Mohd _XIII,"Saya heran banget sama gojek ini setiap buka aplikasi selalu nongol iklan sangat menganggu ngak seperti biasanya,,iklan itu sangat menganggu setiap kali mau pesan go food, gocar dan lainnya,,kenapa mesti ada iklan sihhhh,,sangat menganggu ada iklan di aplikasi gojek paham ngak..",1
Elok Nur Wachidiah,"Seharusnya pembatalan pesan gofood itu ada dan bisa, kalau kepencet kan susah apalagi nggk make voucher. Kasih waktu untuk membatalkan pesan sekitar 1 menit an lah. Kalau ndk ada rasanya kayak meras orang, namanya nggak sengaja",1
My Love YUJU,"Tolong dong Pihak GOJEK Fitur Catatan tambahan di GO-FOOD itu dibuat Lebih jelas Dikasih Kata tebal Biar bisa dilihat jelas sama yang punya restoran, beberapa kali mereka gak liat catatan tambahan yang saya kasih tau, misal gak pedas, gak pake sambel, gak pake sayuran DLL. Tolong di update",4
Ibank Gibran,"Semenjak banyak pilihan opsi mobil banyak driver yg maen cancel2 aja jadi kalo pilihan go car yg biasa udah lama di cancel pula, payah lah",3
Malde Gaming,"Biasanya sering dan enjoy pake gojek,ganti hp terus mau masuk akun tapi lupa goto pin caranya ribet bener,harus pake foto dll,maaf tapi kurang praktis gitu🙏 saya jadi bingung gmna cara buat ngeganti goto pin buat bisa masuk akun",1
Deddy Wiguna,"Ga tahu kenapa, pelayanan menurun drastis,di gofood mau pesan makan, estimasi sudah lama, dapat driver juga setengah mati susahnya, mau gojek nunggu dapat driver lama, tiap dapat driver dengan mudahnya membatalkan langsung, seperti ga punya pengaruh developer ke driver, makanya driver suka suka dia mau ambil orderan seperti keinginannya sendiri.",1
26 zahna joenia Sri puteri,"Tolong kalau hari libur maps buat drivernya di update, soalnya di UI kalau hari libur semua gerbang tutup. Cuma bisa lewat dekat tugu buku. Kasian driver nya mutar jauh banget🙏🏻",5
Aurora Shafia Mustaqim,"Tolong perbaiki sistemnya,, 1 driver bisa dapat 2 orderan jadi sampai ke pelanggan lama sudah gitu driver bisa tidak teliti malah keliru sampaikan orderan ke pelanggan. Alhasil pelanggan malah ngamuk nya ke resto kami. Mohon benar² di perbaiki pihak gojek.",2
rifqi ardiansyah,"Aplikasi pelopor tapi makin sini makin ga mutu, sering susah dapat driver terlebih lagi pesan makanan gofood sudah nunggu 1 jam, order suda masuk resto malah di cancel sepihak sama aplikasi, sangat tidak puas 👎👎👎👎",1
Njang Mhmd,"sialan bisa bisanya ganti driver, udh ngobrol pnjang lebar sma driver pertama malah tiba2 ganti driver konyol, yg driver kedua harus nganterin pesanan org dlu lagi ini gimana si sistemnya bisa gitu pdahl ga ujan atau apa tiba2 bgt, pdhl lagi laper bgt",1
Huibert umboh,"Dear Gojek, aplikasi Telpon antara driver dan costumer kalian 0/10 % tidak berfungsi. Artinya dr 10 kali percobaan telpon pakai aplikasi gojek, saya tidak bisa menerima panggilan apapun dr driver. Sudahkah mencoba fitur ini ke berbagai provider nomor telp.??",3
Putri Nuraini,"Mohon maaf saya kecewa dengan pihak gojek, nomorhp sudah hilang akun sudah dihapus tetapi identitas masih terhubung dgn no lama dan tdk bisa diupdate ke no yg baru. Sudah mengurus telp berkali-kali tapi tetap tdk bisa. Sorry saya berhenti pake apk gojek mulai hari ini. Terimakasih",1
